Sentence,Sentiment,Topic,Topic Score
"They have a place on the children's floor where the parents can take showers with personal supplies at no cost, food, and coffee.",-0.296,4,0.7104179263114929
The fact that we end up in the situation that we tried to avoid - our daughter getting an infection - is inexcusable.,-0.296,4,0.6732990741729736
"I stumbled out the front door, nobody said a word, and called a friend to bring me to another hospital ""St Catherine"" within the hour I was on pain meds and oxygen with the results of a partially collapsed lung.",-0.296,4,0.795400857925415
They both had no idea what they were doing.,-0.296,4,0.6529287099838257
They have no idea what is going on in there.,-0.296,4,0.6529287099838257
Last night my father came back here due to an elevated blood pressure and nausea.,-0.296,4,0.6656099557876587
Are you fucking serious???,-0.2808,4,0.6804066896438599
"My surgery was delayed 4 hours and they checked on me every 15 minutes to see if I needed anything, and considering how busy they were that was a big deal.",-0.2263,4,0.7147014141082764
"and demanded they get my father off the respirator, equipment, etc., and bring PT there to get him out of the bed.",-0.2263,4,0.6589694619178772
"WARNING: If you have SYMPTOMS of MI, please don't come here.",-0.2103,4,0.6557275056838989
"So we sit in beds in a loud hallway outside empty rooms, makes sense.",-0.2023,4,0.7572954893112183
I wish I would've went to another hospital last week & I wouldn't be dealing with this awful scabies virus right now.,-0.2023,4,0.656730055809021
NO patient that is in a place like that should be treated this way.,-0.1111,4,0.7417569756507874
"In the ER, Mather did has 3 or 4 wise remarked Drs, 1 said I was pregnant; had to sign a release for that and I was DEFINTLEY NOT PREGNANT, another DR said he watched me walk out of my car, so he must be the eyes for patients coming to the ER or he has ESP, another had a remark with a curse, I won't say it.",-0.1027,4,0.6981812119483948
They let my friend lay there in pain.,-0.0258,4,0.6557298302650452
"My son -6 years old had a simple routine surgery which he had bleeding complications from- we could not reach the surgeon, had to go to the ER a total of three times- $500 in co pays later-where they just let my son sit there for several hours bleeding from his nose, never gave him IV fluids- I had to request to speak with administration after 9 hours of my sons nose gushing blood in order to get my son treatment.",-0.0191,4,0.6701633334159851
She also stated they don't run any of the test until you get into the room.,0.0,4,0.6636407971382141
She told us we need to understand that this is a State Hospital and this is why we wait so long.,0.0,4,0.6829503774642944
We have two young children at home being watched by a payed babysitter.,0.0,4,0.7526599764823914
Today my husband will be taken off work and going to another hospital to get tested.,0.0,4,0.6823809146881104
Me and my husband then waited another 30 min and decided to find out how much longer we were going to be there.,0.0,4,0.6716390252113342
"If hospitals don't have the room,  they should inform you of this.",0.0,4,0.6797102689743042
Out of my whole class I was the only one who got overnights.,0.0,4,0.6557067632675171
HALLWAY is not a room.,0.0,4,0.6804159283638
I was employee by Stony Brook university Hospital for almost 4 years.,0.0,4,0.6529290080070496
"Ironically, my mom is here now and the same hallway issue.",0.0,4,0.7018010020256042
"In my opinion, that is plain BS by someone trying to make a point.",0.0,4,0.6778362989425659
Would give zero stars if I could.,0.0,4,0.7241121530532837
"She was treated and released, and I was at her side the whole time.",0.0,4,0.7240914702415466
Skip this place,0.0,4,0.6803897023200989
We waited another 45 min inside room.,0.0,4,0.6777775287628174
run away as fast as you can.......,0.0,4,0.7038273215293884
"My father-in-law was here a bunch of years back, and was parked in a hallway for a very long time.",0.0,4,0.7631624937057495
Second Day - Still in Unit off of ER.,0.0,4,0.6538158655166626
Oh!,0.0,4,0.6529289484024048
Locked him in a tiny room he is clostraphobic.,0.0,4,0.655697226524353
(*sarcasm*),0.0,4,0.6529101729393005
There was a vacant in the morning shift and 2 in the evening on the floor I was working and many other positions on other floors but I still had to go work overnights.,0.0,4,0.7542585730552673
I couldn't feel it but i could see it.,0.0,4,0.6873781085014343
I know for a fact I got scabies from sitting in this hospitals waiting room.,0.0,4,0.7143172025680542
So my husband drove her to the Stony Brook Hospital ER where the doctor (or resident) cleaned the area and put four stitches to close the wound.,0.0,4,0.6533971428871155
I called the patient advocate and told them what was going on and not only was nothing done but they never even got back to me.,0.0,4,0.7098924517631531
My father just spent a week there for dehydration and complications of shingles.,0.0,4,0.7133467793464661
Does an elderly man of 87 have to ASK for sanitary services??,0.0,4,0.7241081595420837
NOBODY came to help....NOBODY!!!!!,0.0,4,0.7038667798042297
From my retirement they wanna take 20% out of my own money because I don't work for the state anymore and 20% will go against me in my taxes.,0.0,4,0.6709691882133484
At least his Dr. had enough sense to keep him there one more night so they could do the test before he was discharged.,0.0,4,0.7080457806587219
ASK to have assistance to walk around?,0.0,4,0.7241112589836121
How are you going to one not know what your patient was already given and two not know what he was given before trying to give him other drugs!!!,0.0,4,0.7417657375335693
Cheapest parking ever in a hospital parking lot.,0.0,4,0.7008378505706787
I arrived around 11pm.,0.0,4,0.7038513422012329
We than waited another hour before being given the discharge papers after that.,0.0,4,0.6554848551750183
"We need to make money you know.""",0.0,4,0.7080041170120239
Nothing but run around in this hospital .,0.0,4,0.7018498182296753
They have you wait for hours and hours and until you get seen .,0.0,4,0.6803683638572693
Went to triage which took all of 5 min.,0.0,4,0.6803997755050659
She was texting and using her cellphone the entire time.,0.0,4,0.7039158940315247
"IF YOU GET HER, ASK FOR ANOTHER DR!!!",0.0,4,0.7038663029670715
You WILL be poorly treated at Stony Brook much more so than anywhere else.,0.0,4,0.6761181354522705
We were their for maybe an hour but not just sitting in the waiting area.,0.0,4,0.677525520324707
The parking was $2.00.,0.0,4,0.6529287695884705
I was also told I was going to be given something to eat since I was there for over 12 hours and hadn't eaten for hours before I got there.,0.0,4,0.678132176399231
It got to the point where I had to decide for my health or my job.,0.0,4,0.6557788252830505
I was driven to Mather and seen IMMEDIATELY!,0.0,4,0.6526266932487488
The closest hospital of Stony Brook.,0.0,4,0.6528750061988831
The doctors focus was to brief them on the patient and ask the students what they should do next.,0.0,4,0.7417561411857605
Guess what they didn't do?,0.0,4,0.6529287099838257
Looking at other people waiting on their monitor.,0.0,4,0.6918020844459534
Took 3 hours to get an X-ray sitting in a hallway.,0.0,4,0.6557157635688782
"I  personally make it a point to never send a patient to C-pap, Take a look at your
 reviews.",0.0,4,0.7141963243484497
Did not look busy at sb er room.,0.0,4,0.6557615995407104
"I reported them to Empire, but never heard another thing.",0.0,4,0.6536438465118408
"Of course the ER was    
very busy.",0.0,4,0.6804153919219971
"It's a Saturday, and I could not find an open Psychiatric office near where I live.",0.0,4,0.714324951171875
We arrived via ambulance around 7:30pm.,0.0,4,0.7404049038887024
"So, I knew I had to get to a hospital ER as soon as I can.",0.0,4,0.6804118752479553
"Told that she is next,  still in the waiting room, not listed.",0.0,4,0.6689710021018982
Didn't get out until 5:30am the next day.,0.0,4,0.7038677334785461
It's not 12:27am and we have been moved from one hallway to another hallway.,0.0,4,0.7038679122924805
Still in ER since last night and who knows when he will be moved to a unit where they will attempt to diagnose him!,0.0,4,0.6543741226196289
The wait time was 4 hours.,0.0,4,0.680357813835144
They took me in as soon as they could.,0.0,4,0.6529298424720764
Those were her exact words.,0.0,4,0.6529241800308228
ward in June of 2017.,0.0,4,0.6720173954963684
Also when I went there as a patient I was brought there in ambulance.,0.0,4,0.7019591331481934
"with in seconds, I had three doctors and around 4 nurses around me.",0.0,4,0.6557608842849731
Last time I ended up in surgery because they released me too early and couldn't find my sonogram an hour after I left.,0.0,4,0.6758769750595093
"They did absolutely nothing because 3 weeks later, I was in the same situation.",0.0,4,0.7018404603004456
